,X.2,name,Cores,Frequency_GHz,Turbo_1core,L2_MiB,L3_MiB,TDP_W,Launched,Price,GPU_Frequency_MHz,Memory,Mobile,HPC_or_server,Firm,Transistors,Die_size,Desktop.x,Model,Process_nm,Threads,MaxMemoryGiB,Turbo_2core,Turbo_3core,Turbo_4core,Turbo_Max,GPU,GPU_Turbo_MHz,date,price,X,Type,Release.Date,Process.Size..nm.,TDP..W.,Die.Size..mm.2.,Transistors..million.,Freq..MHz.,Foundry,Vendor,FP16.GFLOPS,FP32.GFLOPS,FP64.GFLOPS,Desktop.y,Server,Desktop,Density,Speed,Energy_efficiency,Dennard_l,Dennard_r,real_Price,real_price,log_Density,I(log_Density^2),log_Energy_efficiency,I(log_Energy_efficiency^2),log_Speed,I(log_Speed^2),log_L2_MiB,I(log_L2_MiB^2),log_Cores,I(log_Cores^2),Num_processors,HPC_or_server2
1536,1536,Intel Celeron P4600,2,2,NA,0.244140544,1.907348,35,9/1/10,86,500.667,2 × DDR3-1066,1,0,Intel,382,81,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.716049383,2,21.82857143,0,NA,107.41572,NA,1.550971454,2.405512451,3.083219728,9.506243889,0.693147181,0.480453014,-1.41001122,1.988131639,0.693147181,0.480453014,,0
1537,1537,Intel Pentium E5700,2,3,NA,1.907348,NA,65,8/8/10,75,NA,,0,0,Intel,228,82,1,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,3/26/11,70.99,1818,CPU,8/8/10,45,65,82,228,3000,Intel,Intel,NA,NA,NA,1,0,1,2.780487805,3,10.52307692,0,0,93.6765,88.6679298,1.022626382,1.045764717,2.353570648,5.539294794,1.098612289,1.206948961,0.645713796,0.416946306,0.693147181,0.480453014,,0
1712,1712,Intel Xeon 7120M,2,3,NA,0.976562176,3.906248704,95,8/27/06,1177,NA,,0,1,Intel,230,435,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,CPU,8/27/06,65,95,435,1328,3000,Intel,Intel,NA,NA,NA,0,1,0,0.528735632,3,7.263157895,0,NA,1470.09654,NA,-0.637266722,0.406108875,1.982814706,3.931554158,1.098612289,1.206948961,-0.023716858,0.000562489,0.693147181,0.480453014,4,1
1713,1713,AMD Athlon 64 FX-74,2,3,NA,0.976562176,NA,125,11/30/06,999,NA,,0,0,AMD,227,235,1,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,11/29/06,499.5,187,CPU,11/30/06,90,125,235,227,3000,Unknown,AMD,NA,NA,NA,1,0,1,0.965957447,3,5.448,0,0,1247.77098,623.88549,-0.034635497,0.001199618,1.695248569,2.87386771,1.098612289,1.206948961,-0.023716858,0.000562489,0.693147181,0.480453014,,0
1715,1715,AMD Athlon 64 X2 6000+ (F3),2,3,NA,0.976562176,NA,125,2/20/07,464,NA,,0,0,AMD,227,220,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.031818182,3,5.448,0,NA,579.54528,NA,0.031322471,0.000981097,1.695248569,2.87386771,1.098612289,1.206948961,-0.023716858,0.000562489,0.693147181,0.480453014,,0
1716,1716,Intel Xeon 7130M,2,3.2,NA,0.976562176,7.812497408,150,8/27/06,1391,NA,,0,1,Intel,230,435,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952,CPU,8/27/06,65,150,435,1328,3200,Intel,Intel,NA,NA,NA,0,1,0,0.528735632,3.2,4.906666667,0,NA,1737.38682,NA,-0.637266722,0.406108875,1.590594825,2.529991896,1.16315081,1.352919806,-0.023716858,0.000562489,0.693147181,0.480453014,4,1
1717,1717,Intel Xeon 7020,2,2.667,NA,0.976562176,NA,165,11/1/05,1177,NA,,0,1,Intel,230,206,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.116504854,2.667,3.717636364,0,NA,1470.09654,NA,0.11020314,0.012144732,1.31308808,1.724200306,0.980954245,0.962271231,-0.023716858,0.000562489,0.693147181,0.480453014,4,1
1718,1718,Intel Xeon 5030,2,2.667,NA,1.953124352,NA,95,5/23/06,156,NA,,0,1,Intel,376,162,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1935,CPU,5/23/06,65,95,NA,NA,2667,Intel,Intel,NA,NA,NA,0,1,0,2.320987654,2.667,10.55570526,0,NA,194.84712,NA,0.841992808,0.708951889,2.356666497,5.553876978,0.980954245,0.962271231,0.669430322,0.448136956,0.693147181,0.480453014,2,1
1719,1719,Intel Pentium E5800,2,3.2,NA,1.907348,NA,65,11/28/10,75,NA,,0,0,Intel,228,82,1,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,11/13/14,50.99,1819,CPU,11/28/10,45,65,82,228,3200,Intel,Intel,NA,NA,NA,1,0,1,2.780487805,3.2,11.22461538,0,0,93.6765,63.6875298,1.022626382,1.045764717,2.418109169,5.847251953,1.16315081,1.352919806,0.645713796,0.416946306,0.693147181,0.480453014,,0
1873,1873,"AMD Athlon 64 X2 6400+ (F3)
Black Edition",2,3.2,NA,0.976562176,NA,125,8/20/07,220,NA,,0,0,AMD,227,220,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.031818182,3.2,5.8112,0,NA,274.7844,NA,0.031322471,0.000981097,1.75978709,3.096850602,1.16315081,1.352919806,-0.023716858,0.000562489,0.693147181,0.480453014,,0
1874,1874,Intel Xeon 7140M,2,3.4,NA,0.976562176,15.62499482,150,8/27/06,1980,NA,,0,1,Intel,230,435,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1954,CPU,8/27/06,65,150,435,1328,3400,Intel,Intel,NA,NA,NA,0,1,0,0.528735632,3.4,5.213333333,0,NA,2473.0596,NA,-0.637266722,0.406108875,1.651219446,2.72652566,1.223775432,1.497626307,-0.023716858,0.000562489,0.693147181,0.480453014,4,1
1875,1875,Intel Celeron G1101,2,2.27,NA,0.244140544,1.907348,73,1/1/10,70,0.533,2 × DDR3-1066,0,0,Intel,382,81,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,12/31/09,85,1076,CPU,1/7/10,32,73,81,382,2266,Intel,Intel,NA,NA,NA,1,0,1,4.716049383,2.27,11.87863014,0,0,87.4314,106.1667,1.550971454,2.405512451,2.474740999,6.124343012,0.819779831,0.672038972,-1.41001122,1.988131639,0.693147181,0.480453014,,0
1878,1878,Intel Xeon 7040,2,3,NA,1.953124352,NA,165,11/1/05,3157,NA,,0,1,Intel,230,206,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.116504854,3,4.181818182,0,NA,3943.15614,NA,0.11020314,0.012144732,1.430746124,2.04703447,1.098612289,1.206948961,0.669430322,0.448136956,0.693147181,0.480453014,4,1
1879,1879,Intel Xeon 7120N,2,3,NA,0.976562176,3.906248704,95,8/27/06,1177,NA,,0,1,Intel,230,435,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1951,CPU,8/27/06,65,95,435,1328,3000,Intel,Intel,NA,NA,NA,0,1,0,0.528735632,3,7.263157895,0,NA,1470.09654,NA,-0.637266722,0.406108875,1.982814706,3.931554158,1.098612289,1.206948961,-0.023716858,0.000562489,0.693147181,0.480453014,4,1
1880,1880,Intel Xeon 5050,2,3,NA,1.953124352,NA,95,5/23/06,177,NA,,0,1,Intel,376,162,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937,CPU,5/23/06,65,95,NA,NA,3000,Intel,Intel,NA,NA,NA,0,1,0,2.320987654,3,11.87368421,0,NA,221.07654,NA,0.841992808,0.708951889,2.47432454,6.122281932,1.098612289,1.206948961,0.669430322,0.448136956,0.693147181,0.480453014,2,1
1881,1881,Intel Xeon 7130N,2,3.166,NA,0.976562176,7.812497408,150,8/27/06,1391,NA,,0,1,Intel,230,435,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1953,CPU,8/27/06,65,150,435,1328,3166,Intel,Intel,NA,NA,NA,0,1,0,0.528735632,3.166,4.854533333,0,NA,1737.38682,NA,-0.637266722,0.406108875,1.579912976,2.496125013,1.152468961,1.328184707,-0.023716858,0.000562489,0.693147181,0.480453014,4,1
1882,1882,Intel Xeon 7140N,2,3.333,NA,0.976562176,15.62499482,150,8/27/06,1980,NA,,0,1,Intel,230,435,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1955,CPU,8/27/06,65,150,435,1328,3333,Intel,Intel,NA,NA,NA,0,1,0,0.528735632,3.333,5.1106,0,NA,2473.0596,NA,-0.637266722,0.406108875,1.631316814,2.661194548,1.203872799,1.449309717,-0.023716858,0.000562489,0.693147181,0.480453014,4,1
1885,1885,Intel Pentium G6950,2,2.8,NA,0.488281088,2.861022,73,1/7/10,87,0.533,2 × DDR3-1066,0,0,Intel,382,81,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,96.99,1858,CPU,1/7/10,32,73,81,382,2800,Intel,Intel,NA,NA,NA,1,0,1,4.716049383,2.8,14.65205479,0,0,108.66474,121.1424498,1.550971454,2.405512451,2.684580585,7.206972915,1.029619417,1.060116144,-0.716864039,0.51389405,0.693147181,0.480453014,,0
2329,2329,Intel Pentium G6960,2,2.93,NA,0.4882811,2.861022,73,1/9/11,89,0.533,2 × DDR3-1066,0,0,Intel,382,81,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4.716049,2.93,15.33233,0,NA,111.1628,NA,1.550971373,2.405512199,2.729963671,7.452701644,1.075002423,1.15563021,-0.716864014,0.513894015,0.693147181,0.480453014,,0
2330,2330,Intel Core 2 Duo SU7300,2,1.3,NA,2.861022,NA,10,9/1/09,289,NA,,1,0,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,1.3,53.3,0,NA,360.9668,NA,1.343328403,1.804531199,3.975936331,15.80806971,0.262364264,0.068835007,1.051178904,1.104977087,0.693147181,0.480453014,,0
2331,2331,Intel Core 2 Duo SL9300,2,1.6,NA,5.722044,NA,17,9/1/08,284,NA,,1,0,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,1.6,38.58824,0,NA,354.7217,NA,1.343328403,1.804531199,3.652947567,13.34402593,0.470003629,0.220903412,1.744326084,3.042673488,0.693147181,0.480453014,,0
2332,2332,Intel Core 2 Duo SU9300,2,1.2,NA,2.861022,NA,10,9/1/08,262,NA,,1,0,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,1.2,49.2,0,NA,327.2432,NA,1.343328403,1.804531199,3.895893623,15.17798713,0.182321557,0.03324115,1.051178904,1.104977087,0.693147181,0.480453014,,0
2333,2333,Intel Celeron SU2300,2,1.2,NA,0.953674,NA,10,9/1/09,134,NA,,1,0,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,1.2,49.2,0,NA,167.3687,NA,1.343328403,1.804531199,3.895893623,15.17798713,0.182321557,0.03324115,-0.047433385,0.002249926,0.693147181,0.480453014,,0
2334,2334,Intel Core 2 Duo SL9400,2,1.87,NA,5.722044,NA,17,9/1/08,316,NA,,1,0,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,1.87,45.1,0,NA,394.6903,NA,1.343328403,1.804531199,3.808882247,14.50758397,0.625938431,0.391798919,1.744326084,3.042673488,0.693147181,0.480453014,,0
2335,2335,Intel Core 2 Duo SU9400,2,1.4,NA,2.861022,NA,10,9/1/08,289,NA,,1,0,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,1.4,57.4,0,NA,360.9668,NA,1.343328403,1.804531199,4.050044303,16.40285886,0.336472237,0.113213566,1.051178904,1.104977087,0.693147181,0.480453014,,0
2336,2336,Intel Core 2 Duo L7300,2,1.4,NA,3.814696,NA,17,5/1/07,284,NA,,1,0,Intel,291,143,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,1.4,23.96471,0,NA,354.7217,NA,0.71047862,0.504779869,3.176582332,10.09067531,0.336472237,0.113213566,1.338860976,1.792548713,0.693147181,0.480453014,,0
2337,2337,Intel Core 2 Duo E6300,2,1.87,NA,1.907348,NA,65,7/1/06,183,NA,,0,0,Intel,167,143,1,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126,CPU,7/27/06,65,65,143,291,1866,Intel,Intel,NA,NA,NA,1,0,1,1.167832,1.87,4.804462,0,NA,228.5707,NA,0.155149038,0.024071224,1.569545069,2.463471725,0.625938431,0.391798919,0.645713796,0.416946306,0.693147181,0.480453014,,0
2338,2338,Intel Core 2 Duo E6320,2,1.87,NA,3.814696,NA,65,4/1/07,163,NA,,0,0,Intel,167,143,1,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1127,CPU,4/1/07,65,65,143,291,1860,Intel,Intel,NA,NA,NA,1,0,1,1.167832,1.87,4.804462,0,NA,203.5903,NA,0.155149038,0.024071224,1.569545069,2.463471725,0.625938431,0.391798919,1.338860976,1.792548713,0.693147181,0.480453014,,0
2339,2339,Intel Core 2 Duo E6540,2,2.33,NA,3.814696,NA,65,7/1/07,163,NA,,0,0,Intel,291,143,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.034965,2.33,10.43123,0,NA,203.5903,NA,0.71047862,0.504779869,2.344804191,5.498106695,0.845868268,0.715493126,1.338860976,1.792548713,0.693147181,0.480453014,,0
2340,2340,Intel Core 2 Duo E6550,2,2.33,NA,3.814696,NA,65,7/1/07,163,NA,,0,0,Intel,291,143,1,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130,CPU,7/1/07,65,65,143,291,2333,Intel,Intel,NA,NA,NA,1,0,1,2.034965,2.33,10.43123,0,NA,203.5903,NA,0.71047862,0.504779869,2.344804191,5.498106695,0.845868268,0.715493126,1.338860976,1.792548713,0.693147181,0.480453014,,0
2342,2342,Intel Core 2 Duo SP9300,2,2.27,NA,5.722044,NA,25,7/1/08,284,NA,,1,0,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,2.27,37.228,0,NA,354.7217,NA,1.343328403,1.804531199,3.617061166,13.08313148,0.819779831,0.672038972,1.744326084,3.042673488,0.693147181,0.480453014,,0
2344,2344,Intel Core 2 Duo E8300,2,2.83,NA,5.722044,NA,65,4/1/08,163,NA,,0,0,Intel,410,107,1,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1142,CPU,4/1/08,45,65,107,410,2833,Intel,Intel,NA,NA,NA,1,0,1,3.831776,2.83,17.85077,0,NA,203.5903,NA,1.343328403,1.804531199,2.882046645,8.306192861,1.040276712,1.082175637,1.744326084,3.042673488,0.693147181,0.480453014,,0
2346,2346,AMD Opteron 860 HE,2,1.6,NA,0.953674,0.953674,55,8/1/05,2149,NA,,0,1,AMD,106,193,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5492228,1.6,3.083636,0,NA,2684.144,NA,-0.599251091,0.35910187,1.12610942,1.268122426,0.470003629,0.220903412,-0.047433385,0.002249926,0.693147181,0.480453014,8,1
2347,2347,AMD Opteron 260 HE,2,1.6,NA,0.953674,0.953674,55,8/1/05,1051,NA,,0,1,AMD,106,193,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5492228,1.6,3.083636,0,NA,1312.72,NA,-0.599251091,0.35910187,1.12610942,1.268122426,0.470003629,0.220903412,-0.047433385,0.002249926,0.693147181,0.480453014,2,1
2348,2348,Intel Core 2 Duo L7500,2,1.6,NA,3.814696,NA,17,5/1/07,316,NA,,1,0,Intel,291,143,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,1.6,27.38824,0,NA,394.6903,NA,0.71047862,0.504779869,3.310113724,10.95685287,0.470003629,0.220903412,1.338860976,1.792548713,0.693147181,0.480453014,,0
2352,2352,Intel Core Duo U2400,2,1.07,NA,1.907348,NA,9,6/1/06,262,NA,,0,0,Intel,151,90,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.677778,1.07,17.95222,0,NA,327.2432,NA,0.517470299,0.26777551,2.887713784,8.338890899,0.067658648,0.004577693,0.645713796,0.416946306,0.693147181,0.480453014,,0
2353,2353,Intel Core 2 Duo U7500,2,1.07,NA,1.907348,NA,10,4/1/07,262,NA,,1,0,Intel,291,111,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1159,CPU,4/27/07,65,10,111,293,1073,Intel,Intel,NA,NA,NA,0,0,0,2.621622,1.07,31.137,0,NA,327.2432,NA,0.96379321,0.928897352,3.438396823,11.82257271,0.067658648,0.004577693,0.645713796,0.416946306,0.693147181,0.480453014,,0
2354,2354,Intel Core 2 Duo E6400,2,2.13,NA,1.907348,NA,65,7/1/06,224,NA,,0,0,Intel,167,143,1,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1128,CPU,7/27/06,65,65,143,291,2133,Intel,Intel,NA,NA,NA,1,0,1,1.167832,2.13,5.472462,0,NA,279.7805,NA,0.155149038,0.024071224,1.699728607,2.889077336,0.75612198,0.571720448,0.645713796,0.416946306,0.693147181,0.480453014,,0
2355,2355,Intel Core 2 Duo E6420,2,2.13,NA,3.814696,NA,65,4/1/07,183,NA,,0,0,Intel,167,111,1,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1129,CPU,4/1/07,65,65,111,167,2133,Intel,Intel,NA,NA,NA,1,0,1,1.504505,2.13,5.472462,0,NA,228.5707,NA,0.40846394,0.166842791,1.699728607,2.889077336,0.75612198,0.571720448,1.338860976,1.792548713,0.693147181,0.480453014,,0
2356,2356,Intel Core 2 Duo E6750,2,2.67,NA,3.814696,NA,65,7/1/07,183,NA,,0,0,Intel,291,143,1,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133,CPU,7/1/07,65,65,143,291,2667,Intel,Intel,NA,NA,NA,1,0,1,2.034965,2.67,11.95338,0,NA,228.5707,NA,0.71047862,0.504779869,2.481014084,6.155430883,0.982078472,0.964478126,1.338860976,1.792548713,0.693147181,0.480453014,,0
2357,2357,Intel Core 2 Duo E8190,2,2.67,NA,5.722044,NA,65,1/1/08,163,NA,,0,0,Intel,410,104,1,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140,CPU,1/1/08,45,65,104,410,2667,Intel,Intel,NA,NA,NA,1,0,1,3.942308,2.67,16.84154,0,NA,203.5903,NA,1.371766339,1.881742888,2.823848454,7.974120089,0.982078472,0.964478126,1.744326084,3.042673488,0.693147181,0.480453014,,0
2358,2358,Intel Core 2 Duo E8200,2,2.67,NA,5.722044,NA,65,1/1/08,163,NA,,0,0,Intel,410,107,1,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141,CPU,1/1/08,45,65,107,410,2667,Intel,Intel,NA,NA,NA,1,0,1,3.831776,2.67,16.84154,0,NA,203.5903,NA,1.343328403,1.804531199,2.823848454,7.974120089,0.982078472,0.964478126,1.744326084,3.042673488,0.693147181,0.480453014,,0
2359,2359,Intel Celeron U3400,2,1.07,NA,0.2441405,1.907348,18,5/1/10,134,166.5,2 × DDR3-800,1,0,Intel,382,81,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.716049,1.07,22.70778,0,NA,167.3687,NA,1.550971373,2.405512199,3.122707597,9.751302737,0.067658648,0.004577693,-1.4100114,1.988132147,0.693147181,0.480453014,,0
2360,2360,Intel Pentium Dual-Core E2140,2,1.6,NA,0.953674,NA,65,6/3/07,74,NA,,0,0,Intel,105,77,1,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1804,CPU,6/3/07,65,65,77,105,1600,Intel,Intel,NA,NA,NA,1,0,1,1.363636,1.6,2.584615,0,NA,92.42748,NA,0.310154662,0.096195914,0.949576561,0.901695645,0.470003629,0.220903412,-0.047433385,0.002249926,0.693147181,0.480453014,,0
2361,2361,Intel Celeron E1200,2,1.6,NA,0.4882811,NA,65,1/1/08,53,NA,,0,0,Intel,105,77,1,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,6/30/16,75,1068,CPU,1/20/08,65,65,77,105,1600,Intel,Intel,NA,NA,NA,1,0,1,1.363636,1.6,2.584615,0,0,66.19806,93.6765,0.310154662,0.096195914,0.949576561,0.901695645,0.470003629,0.220903412,-0.716864014,0.513894015,0.693147181,0.480453014,,0
2369,2369,Intel Core 2 Duo P9500,2,2.53,NA,5.722044,NA,25,7/1/08,348,NA,,1,0,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,2.53,41.492,0,NA,434.659,NA,1.343328403,1.804531199,3.725500638,13.879355,0.928219303,0.861591074,1.744326084,3.042673488,0.693147181,0.480453014,,0
2370,2370,Intel Core 2 Duo T9400,2,2.53,NA,5.722044,NA,35,7/1/08,316,NA,,1,0,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,2.53,29.63714,0,NA,394.6903,NA,1.343328403,1.804531199,3.389028305,11.48551285,0.928219303,0.861591074,1.744326084,3.042673488,0.693147181,0.480453014,,0
2372,2372,Intel Core 2 Duo E8500,2,3.17,NA,5.722044,NA,65,1/1/08,266,NA,,0,0,Intel,410,107,1,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1144,CPU,1/1/08,45,65,107,410,3166,Intel,Intel,NA,NA,NA,1,0,1,3.831776,3.17,19.99538,0,NA,332.2393,NA,1.343328403,1.804531199,2.995501247,8.97302772,1.153731588,1.331096577,1.744326084,3.042673488,0.693147181,0.480453014,,0
2373,2373,Intel Core 2 Duo P8700,2,2.53,NA,2.861022,NA,25,12/1/08,241,NA,,1,0,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,2.53,41.492,0,NA,301.0138,NA,1.343328403,1.804531199,3.725500638,13.879355,0.928219303,0.861591074,1.051178904,1.104977087,0.693147181,0.480453014,,0
2374,2374,Intel Core 2 Duo E7200,2,2.53,NA,2.861022,NA,65,4/1/08,133,NA,,0,0,Intel,228,82,1,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135,CPU,4/20/08,45,65,82,228,2533,Intel,Intel,NA,NA,NA,1,0,1,2.780488,2.53,8.874462,0,NA,166.1197,NA,1.022626452,1.04576486,2.183177714,4.76626493,0.928219303,0.861591074,1.051178904,1.104977087,0.693147181,0.480453014,,0
2375,2375,Intel Celeron T3100,2,1.9,NA,0.953674,NA,35,6/1/09,80,NA,,1,0,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,1.9,22.25714,0,NA,99.9216,NA,1.343328403,1.804531199,3.102662856,9.626516798,0.641853886,0.411976411,-0.047433385,0.002249926,0.693147181,0.480453014,,0
2376,2376,AMD Opteron 865 HE,2,1.8,NA,0.953674,0.953674,55,8/1/05,2649,NA,,0,1,AMD,106,193,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5492228,1.8,3.469091,0,NA,3308.654,NA,-0.599251091,0.35910187,1.2438926,1.5472688,0.587786665,0.345493163,-0.047433385,0.002249926,0.693147181,0.480453014,8,1
2377,2377,AMD Opteron 865,2,1.8,NA,0.953674,0.953674,95,4/1/05,1514,NA,,0,1,AMD,106,193,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5492228,1.8,2.008421,0,NA,1891.016,NA,-0.599251091,0.35910187,0.697348841,0.486295406,0.587786665,0.345493163,-0.047433385,0.002249926,0.693147181,0.480453014,8,1
2378,2378,AMD Opteron 265 HE,2,1.8,NA,0.953674,0.953674,55,8/1/05,1299,NA,,0,1,AMD,106,193,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5492228,1.8,3.469091,0,NA,1622.477,NA,-0.599251091,0.35910187,1.2438926,1.5472688,0.587786665,0.345493163,-0.047433385,0.002249926,0.693147181,0.480453014,2,1
2379,2379,AMD Opteron 265,2,1.8,NA,0.953674,0.953674,95,5/31/05,851,NA,,0,1,AMD,106,193,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5492228,1.8,2.008421,0,NA,1062.916,NA,-0.599251091,0.35910187,0.697348841,0.486295406,0.587786665,0.345493163,-0.047433385,0.002249926,0.693147181,0.480453014,2,1
2380,2380,Intel Core 2 Duo E6600,2,2.4,NA,3.814696,NA,65,7/1/06,316,NA,,0,0,Intel,167,143,1,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131,CPU,7/27/06,65,65,143,291,2400,Intel,Intel,NA,NA,NA,1,0,1,1.167832,2.4,6.166154,0,NA,394.6903,NA,0.155149038,0.024071224,1.819075305,3.309034965,0.875468737,0.76644551,1.338860976,1.792548713,0.693147181,0.480453014,,0
